vault,user,asset_symbol,amount_sent,df_tokens_received,underlying_received,tx_hash,batch_number,status
CBNKCU3HGFKHFOF7JTGXQCNKE3G3DXS5RDBQUKQMIIECYKXPIOUGB2S3,GCFJUDNMEV3OBZML75QIV2DNYZJJALAJRKRHINT3P3ZTSWJF3NBPJUFO,USDC,84680194,89056058,84680194,45fe23a01bd7dd39b6d6f802c9b68529c72181f1a49b916491da1f98b0c0c92a,16,"success"
CBNKCU3HGFKHFOF7JTGXQCNKE3G3DXS5RDBQUKQMIIECYKXPIOUGB2S3,GAFKLN2BBXVIEYEPVSH5K2TP4WNRS2FA5QRE7W3EQ5HNBYHN4JBSA3GS,USDC,84656062,89030679,84656062,45fe23a01bd7dd39b6d6f802c9b68529c72181f1a49b916491da1f98b0c0c92a,16,"success"
CBNKCU3HGFKHFOF7JTGXQCNKE3G3DXS5RDBQUKQMIIECYKXPIOUGB2S3,GB5GAXOO5KLPZNZW5R5WFLQL4AQQP4V7WEIGDTD7UJQXECX4E57UU4L7,USDC,79381362,83483408,79381362,45fe23a01bd7dd39b6d6f802c9b68529c72181f1a49b916491da1f98b0c0c92a,16,"success"
CBNKCU3HGFKHFOF7JTGXQCNKE3G3DXS5RDBQUKQMIIECYKXPIOUGB2S3,GDUD6OLKGGWG5JS6GXYDNVERTCNHTK3Y25RVOXLDFBIC5GBGTWY2KV4R,USDC,78287437,82332959,78287441,45fe23a01bd7dd39b6d6f802c9b68529c72181f1a49b916491da1f98b0c0c92a,16,"success"
CBNKCU3HGFKHFOF7JTGXQCNKE3G3DXS5RDBQUKQMIIECYKXPIOUGB2S3,GAFJ2PKJPMZ3M7YHL2VXU7JKXCBTAUGSQE5LPWA3BJEBW4P7GCRUCQVW,USDC,77234894,81226018,77234893,c9b9b73a96b643e2fc302d95f835bb3ea11cfbef3e7d9f615c8d6afefbdd6cc1,17,"success"
CBNKCU3HGFKHFOF7JTGXQCNKE3G3DXS5RDBQUKQMIIECYKXPIOUGB2S3,GCRRKB4YYBCKKYOE7DSN6EOVFUUNXOU2OFIPF6E4QAMTPPKZEONIKAPA,USDC,75422877,79320365,75422876,c9b9b73a96b643e2fc302d95f835bb3ea11cfbef3e7d9f615c8d6afefbdd6cc1,17,"success"
CBNKCU3HGFKHFOF7JTGXQCNKE3G3DXS5RDBQUKQMIIECYKXPIOUGB2S3,GAA3UOCNQ6QJQBW4AJ7CHBLWMCP7BXRTSQUEMGCC5KR3B6BEOYNBWQSB,USDC,74974078,78848374,74974077,c9b9b73a96b643e2fc302d95f835bb3ea11cfbef3e7d9f615c8d6afefbdd6cc1,17,"success"
CBNKCU3HGFKHFOF7JTGXQCNKE3G3DXS5RDBQUKQMIIECYKXPIOUGB2S3,GCV6A37DKIIMS6HHDCD2BV7XJOEHF2A2W6GDOGCVW5FY7MVLDAUXEJHL,USDC,74124705,77955110,74124704,c9b9b73a96b643e2fc302d95f835bb3ea11cfbef3e7d9f615c8d6afefbdd6cc1,17,"success"
CBNKCU3HGFKHFOF7JTGXQCNKE3G3DXS5RDBQUKQMIIECYKXPIOUGB2S3,GCRMMDYX7CUA63CHSJRTONKY62BC7O2CEPUR6MQ5D4KQV6NPJB7OHA4J,USDC,72927224,76695749,72927223,c9b9b73a96b643e2fc302d95f835bb3ea11cfbef3e7d9f615c8d6afefbdd6cc1,17,"success"
CBNKCU3HGFKHFOF7JTGXQCNKE3G3DXS5RDBQUKQMIIECYKXPIOUGB2S3,GBDV3SDTN6D6KGX5I7IOATQME4JMMOW6JSHOKTURXDYKFRJQAX7S25W4,USDC,71973212,75692438,71973211,c9b9b73a96b643e2fc302d95f835bb3ea11cfbef3e7d9f615c8d6afefbdd6cc1,17,"success"
CBNKCU3HGFKHFOF7JTGXQCNKE3G3DXS5RDBQUKQMIIECYKXPIOUGB2S3,GDJY5MTPVWT64NX3SKHC3ZGNPE3OAKWUVIDANQ3XUKYG6Q263LGCLM77,USDC,69067760,72636846,69067759,c9b9b73a96b643e2fc302d95f835bb3ea11cfbef3e7d9f615c8d6afefbdd6cc1,17,"success"
CBNKCU3HGFKHFOF7JTGXQCNKE3G3DXS5RDBQUKQMIIECYKXPIOUGB2S3,GCRYU3IMDLG6J7OGF3XZDH574BRYNW4XPSSKMTKWY4LYZ5USEJCMLNQL,USDC,69057909,72626486,69057908,c9b9b73a96b643e2fc302d95f835bb3ea11cfbef3e7d9f615c8d6afefbdd6cc1,17,"success"
CBNKCU3HGFKHFOF7JTGXQCNKE3G3DXS5RDBQUKQMIIECYKXPIOUGB2S3,GB6SZWXRHWSP7Z4CDF3ZWTIUJ3FVOKG54TPLUCEZEOGLWS23XDXRFXNO,USDC,68367498,71900398,68367497,c9b9b73a96b643e2fc302d95f835bb3ea11cfbef3e7d9f615c8d6afefbdd6cc1,17,"success"
CBNKCU3HGFKHFOF7JTGXQCNKE3G3DXS5RDBQUKQMIIECYKXPIOUGB2S3,GBGJREKIVLW373SQTKIEXOXS4TXUGWQJWOP62KTLVDMRFOZWD3LWCZ2A,USDC,68025596,71540834,68025600,c9b9b73a96b643e2fc302d95f835bb3ea11cfbef3e7d9f615c8d6afefbdd6cc1,17,"success"
CBNKCU3HGFKHFOF7JTGXQCNKE3G3DXS5RDBQUKQMIIECYKXPIOUGB2S3,GCAIYDD2K6E7I5XSFTJPWJS4DBUZ2QYJGZVVU7LRSHUED2Q5P6YJ7ZFK,USDC,67938085,71448794,67938084,1f7d300e915b6a341e759d44186f80c606c2b327de1e6b5dbee78289e393a859,18,"success"
CBNKCU3HGFKHFOF7JTGXQCNKE3G3DXS5RDBQUKQMIIECYKXPIOUGB2S3,GCJ3V5GIB2VJOPTNKZ3ZMPNTLSB2R3O3XGITUWD52KE5AWPB74ZMJGQJ,USDC,67473581,70960287,67473580,1f7d300e915b6a341e759d44186f80c606c2b327de1e6b5dbee78289e393a859,18,"success"
CBNKCU3HGFKHFOF7JTGXQCNKE3G3DXS5RDBQUKQMIIECYKXPIOUGB2S3,GC5DPOSO7PT26WHELHH4X6N52QYXE4O3GMP2ODDU2B545MIYJDN3SX2H,USDC,67227116,70701086,67227116,1f7d300e915b6a341e759d44186f80c606c2b327de1e6b5dbee78289e393a859,18,"success"
CBNKCU3HGFKHFOF7JTGXQCNKE3G3DXS5RDBQUKQMIIECYKXPIOUGB2S3,GB2Q2DTE2ED4EH7DKQBBHA7G36C7INB6X4KFVZYVEHYYNVO74GLQGU4S,USDC,65603811,68993896,65603810,1f7d300e915b6a341e759d44186f80c606c2b327de1e6b5dbee78289e393a859,18,"success"
CBNKCU3HGFKHFOF7JTGXQCNKE3G3DXS5RDBQUKQMIIECYKXPIOUGB2S3,GCRNEZQBPGKTP736XPXBZBONEOSAEVBN6MPX2EQD4ZYTV4KCIR2GLA45,USDC,65306847,68681587,65306847,1f7d300e915b6a341e759d44186f80c606c2b327de1e6b5dbee78289e393a859,18,"success"
CBNKCU3HGFKHFOF7JTGXQCNKE3G3DXS5RDBQUKQMIIECYKXPIOUGB2S3,GAT6DOTOII265VB2JFVSV3MU4PU6RFACKWWQLHMJK4DFZCW7JP66VBYG,USDC,64413799,67742390,64413798,1f7d300e915b6a341e759d44186f80c606c2b327de1e6b5dbee78289e393a859,18,"success"
CBNKCU3HGFKHFOF7JTGXQCNKE3G3DXS5RDBQUKQMIIECYKXPIOUGB2S3,GC3PDUL7KEYUDVFOOQH42XJRPXWVG7MTY4F7GLFWJQYDTMIVC537M4YU,USDC,63483021,66763514,63483020,1f7d300e915b6a341e759d44186f80c606c2b327de1e6b5dbee78289e393a859,18,"success"
CBNKCU3HGFKHFOF7JTGXQCNKE3G3DXS5RDBQUKQMIIECYKXPIOUGB2S3,GBG6NWUFNKYBGIRJIFZTPTLQOIP3BAPIX4ZCFXLZ2QBXMLVMEPNWFH36,USDC,60843102,63987177,60843101,1f7d300e915b6a341e759d44186f80c606c2b327de1e6b5dbee78289e393a859,18,"success"
CBNKCU3HGFKHFOF7JTGXQCNKE3G3DXS5RDBQUKQMIIECYKXPIOUGB2S3,GADZOTVV3MLKKXD46265OLT3JBICD7UV6AP5WI2FZO4IWSHCENKEJTLL,USDC,57268353,60227702,57268352,1f7d300e915b6a341e759d44186f80c606c2b327de1e6b5dbee78289e393a859,18,"success"
CBNKCU3HGFKHFOF7JTGXQCNKE3G3DXS5RDBQUKQMIIECYKXPIOUGB2S3,GDLONPC6UXVUHTPJBLB2KV6XBU4QIVQYXFBTPDBQ6SZSDCBMREWBUL3Q,USDC,56661517,59589514,56661522,1f7d300e915b6a341e759d44186f80c606c2b327de1e6b5dbee78289e393a859,18,"success"
CBNKCU3HGFKHFOF7JTGXQCNKE3G3DXS5RDBQUKQMIIECYKXPIOUGB2S3,GCDKC4DUFDJ525RFTTPVFUNAUNKPVK7KCXS7TIFG4TTNYNYZKX7WY46A,USDC,56533351,59454718,56533350,46c4edd05d612d1ef7a093afae401bec2ecc67e0aa6522fade124163d72b6376,19,"success"
CBNKCU3HGFKHFOF7JTGXQCNKE3G3DXS5RDBQUKQMIIECYKXPIOUGB2S3,GBS4ABLQVKFB74VLETNGWE7MXV5A4TDEGF7Q3ZMMWKN2GDF6BGE3F2RA,USDC,55885338,58773219,55885337,46c4edd05d612d1ef7a093afae401bec2ecc67e0aa6522fade124163d72b6376,19,"success"
CBNKCU3HGFKHFOF7JTGXQCNKE3G3DXS5RDBQUKQMIIECYKXPIOUGB2S3,CDYYTZZ7J2ADE6UVYZ4P37PJY25LVIG3EUKEMI4JNJSM4QVEYSITUHIU,USDC,48546206,51054836,48546205,46c4edd05d612d1ef7a093afae401bec2ecc67e0aa6522fade124163d72b6376,19,"success"
CBNKCU3HGFKHFOF7JTGXQCNKE3G3DXS5RDBQUKQMIIECYKXPIOUGB2S3,GDADEUZHBGTHNE6D5IBAIHQFGUM7S7MRNDEPBUOYPBZ2JQNGAUTFHC32,USDC,48092059,50577221,48092058,46c4edd05d612d1ef7a093afae401bec2ecc67e0aa6522fade124163d72b6376,19,"success"
CBNKCU3HGFKHFOF7JTGXQCNKE3G3DXS5RDBQUKQMIIECYKXPIOUGB2S3,GDP3CF6DYSIXORA4U7MYPOOGFBPJMKNGUGIUIJD4IG3IOVQ7J7WZIFR6,USDC,44938418,47260616,44938417,46c4edd05d612d1ef7a093afae401bec2ecc67e0aa6522fade124163d72b6376,19,"success"
CBNKCU3HGFKHFOF7JTGXQCNKE3G3DXS5RDBQUKQMIIECYKXPIOUGB2S3,GDZTS6EZQBWMZT4CZBZ2EBBKE2GBFTDDTOOJJUQVLPWPFSXPNCFKQ7LG,USDC,44068227,46345457,44068226,46c4edd05d612d1ef7a093afae401bec2ecc67e0aa6522fade124163d72b6376,19,"success"
CBNKCU3HGFKHFOF7JTGXQCNKE3G3DXS5RDBQUKQMIIECYKXPIOUGB2S3,GC4VJ62KDJH4VZVMCJBTWKLTDIXB5OQ6BMYT4OEL6E5WH77FGW63MD6V,USDC,42876521,45092170,42876520,46c4edd05d612d1ef7a093afae401bec2ecc67e0aa6522fade124163d72b6376,19,"success"
CBNKCU3HGFKHFOF7JTGXQCNKE3G3DXS5RDBQUKQMIIECYKXPIOUGB2S3,GDXD2FYCF37DKK3PLQ7YX4UCH3T2CKKQQZXBX6BEIRNLAMGBKJ7H77HE,USDC,38486903,40475718,38486902,46c4edd05d612d1ef7a093afae401bec2ecc67e0aa6522fade124163d72b6376,19,"success"
CBNKCU3HGFKHFOF7JTGXQCNKE3G3DXS5RDBQUKQMIIECYKXPIOUGB2S3,GBYADJMQC2UMAW46XHJASWP2YTSD2HI6TXC32TGMCSQQ77DILB2DLYZS,USDC,37738532,39688675,37738531,46c4edd05d612d1ef7a093afae401bec2ecc67e0aa6522fade124163d72b6376,19,"success"
CBNKCU3HGFKHFOF7JTGXQCNKE3G3DXS5RDBQUKQMIIECYKXPIOUGB2S3,GCDG52QFU7JUJMRUBNTFA4IV3IICA2QTIZRS4I5WQHX4F3TSDTORAQ6F,USDC,36795331,38696739,36795335,46c4edd05d612d1ef7a093afae401bec2ecc67e0aa6522fade124163d72b6376,19,"success"
CBNKCU3HGFKHFOF7JTGXQCNKE3G3DXS5RDBQUKQMIIECYKXPIOUGB2S3,GBSSQ3N3COXKUVTZPV2CEKI6HIOUDV6EII5C5MIFM623WG75A4BXNNE5,USDC,36213935,38085293,36213934,95545da682a8fa508c1d3e51d10923c0a4a3fe2b4484c5d7d76b3de4681b427e,20,"success"
CBNKCU3HGFKHFOF7JTGXQCNKE3G3DXS5RDBQUKQMIIECYKXPIOUGB2S3,GCA4RYQKPQGW74MRIQJML5ABBMHE4ARYTVZS6LVX5GUJB5XDPSRPT5QQ,USDC,32884803,34584128,32884802,95545da682a8fa508c1d3e51d10923c0a4a3fe2b4484c5d7d76b3de4681b427e,20,"success"
CBNKCU3HGFKHFOF7JTGXQCNKE3G3DXS5RDBQUKQMIIECYKXPIOUGB2S3,GDGWXM4PNPWIFUSX7ZLCT7XFFFXR75NNQSV3LSDUWC3WZRU7UM7YN7M4,USDC,32835573,34532354,32835572,95545da682a8fa508c1d3e51d10923c0a4a3fe2b4484c5d7d76b3de4681b427e,20,"success"
CBNKCU3HGFKHFOF7JTGXQCNKE3G3DXS5RDBQUKQMIIECYKXPIOUGB2S3,GCY63Q5SH6AWMNIPJVZC7KVBMWV3NIU3WF46T5S4K6NOOZ3MA4TMC6WR,USDC,31342972,32962622,31342971,95545da682a8fa508c1d3e51d10923c0a4a3fe2b4484c5d7d76b3de4681b427e,20,"success"
CBNKCU3HGFKHFOF7JTGXQCNKE3G3DXS5RDBQUKQMIIECYKXPIOUGB2S3,GARMFEPAXK5SBXJDVB3UJWMRITZ72ULRHTJEO7RTFFNONE47E4HBYHP3,USDC,30458988,32032958,30458987,95545da682a8fa508c1d3e51d10923c0a4a3fe2b4484c5d7d76b3de4681b427e,20,"success"
CBNKCU3HGFKHFOF7JTGXQCNKE3G3DXS5RDBQUKQMIIECYKXPIOUGB2S3,GAGO4LQTB25XTZ6B5B7WGBJJSFMMU7WP7IOOJXFBZBY7JA7AM53HJCAH,USDC,28405257,29873101,28405256,95545da682a8fa508c1d3e51d10923c0a4a3fe2b4484c5d7d76b3de4681b427e,20,"success"
CBNKCU3HGFKHFOF7JTGXQCNKE3G3DXS5RDBQUKQMIIECYKXPIOUGB2S3,GBTLKGVFUYCII3ITIG3MNDLQAETVB5YRQG7GS2F7AWAMR5PGUQSJTLIG,USDC,26703680,28083595,26703680,95545da682a8fa508c1d3e51d10923c0a4a3fe2b4484c5d7d76b3de4681b427e,20,"success"
CBNKCU3HGFKHFOF7JTGXQCNKE3G3DXS5RDBQUKQMIIECYKXPIOUGB2S3,GD7ZDLFQQDVPOWUHR6QB4EZ3GWFIVL5ZKJKIRCA3EE6A5DDBXJIK4LGN,USDC,25875871,27213008,25875870,95545da682a8fa508c1d3e51d10923c0a4a3fe2b4484c5d7d76b3de4681b427e,20,"success"
CBNKCU3HGFKHFOF7JTGXQCNKE3G3DXS5RDBQUKQMIIECYKXPIOUGB2S3,GAOTLAFTKS3UXSI5NYSUNYHBQXW6SJPJAVILBGWZYKOIMDAGIKA2FDN3,USDC,25102984,26400182,25102983,95545da682a8fa508c1d3e51d10923c0a4a3fe2b4484c5d7d76b3de4681b427e,20,"success"
CBNKCU3HGFKHFOF7JTGXQCNKE3G3DXS5RDBQUKQMIIECYKXPIOUGB2S3,GDMEISAMHLU43JOKWMEKPQK2HZBHGAW6TZIXOLM65MBGBPDMPZVQTMDR,USDC,23911777,25147425,23911781,95545da682a8fa508c1d3e51d10923c0a4a3fe2b4484c5d7d76b3de4681b427e,20,"success"
CBNKCU3HGFKHFOF7JTGXQCNKE3G3DXS5RDBQUKQMIIECYKXPIOUGB2S3,GAHBFCCLMOJHEZEAYAKEX64FR7F743F7S3TVV3PXMYJ5BRQNY3G6XW7D,USDC,22602100,23770065,22602099,79c7473a8392079704b6802723f6fbe9780c2e55deccdfe715f8224bd591d0e7,21,"success"
CBNKCU3HGFKHFOF7JTGXQCNKE3G3DXS5RDBQUKQMIIECYKXPIOUGB2S3,GBHY3F7B3LXE7NSP2OQXVAFWBN5M4HVASHRC2RPVTE2BERB7ADKHO7TH,USDC,19146968,20136388,19146967,79c7473a8392079704b6802723f6fbe9780c2e55deccdfe715f8224bd591d0e7,21,"success"
CBNKCU3HGFKHFOF7JTGXQCNKE3G3DXS5RDBQUKQMIIECYKXPIOUGB2S3,GAWXKXDQ4ZNNVFZLBQHSGAUQ242O3F5ASWLTPGFPZK4EM7JSDJMAWY5C,USDC,17509661,18414473,17509660,79c7473a8392079704b6802723f6fbe9780c2e55deccdfe715f8224bd591d0e7,21,"success"
CBNKCU3HGFKHFOF7JTGXQCNKE3G3DXS5RDBQUKQMIIECYKXPIOUGB2S3,GBQX77TAWAYWKVOAIWVTOM3OLAGIM7X7W6SSWESDNEL7CSFNNULLBKN7,USDC,17270814,18163284,17270813,79c7473a8392079704b6802723f6fbe9780c2e55deccdfe715f8224bd591d0e7,21,"success"
CBNKCU3HGFKHFOF7JTGXQCNKE3G3DXS5RDBQUKQMIIECYKXPIOUGB2S3,GDYYAQILSH3AOWIM2AAMVUXCQVQTWKJ3URBD5KMMQ77S7DLVOSV66NNA,USDC,16773388,17640154,16773387,79c7473a8392079704b6802723f6fbe9780c2e55deccdfe715f8224bd591d0e7,21,"success"
CBNKCU3HGFKHFOF7JTGXQCNKE3G3DXS5RDBQUKQMIIECYKXPIOUGB2S3,GCMMKP7R6UXPCRGGM66SLEGGO5CAE3UHBB3OWAOSYBAWUALK6VYLIZVJ,USDC,16241079,17080337,16241078,79c7473a8392079704b6802723f6fbe9780c2e55deccdfe715f8224bd591d0e7,21,"success"
CBNKCU3HGFKHFOF7JTGXQCNKE3G3DXS5RDBQUKQMIIECYKXPIOUGB2S3,GD5JUPA5XMBILHYQVTVS5XOGXYYN55GCMZ3UEA3OV7IBK7OIH3NSZW6Q,USDC,15492321,16292887,15492320,79c7473a8392079704b6802723f6fbe9780c2e55deccdfe715f8224bd591d0e7,21,"success"
CBNKCU3HGFKHFOF7JTGXQCNKE3G3DXS5RDBQUKQMIIECYKXPIOUGB2S3,GDH63FAWPFZM766H4J73BA2IJNEDR2X6AL5ZNEGOVAXKLMKX2BYRVRML,USDC,15436666,16234356,15436665,79c7473a8392079704b6802723f6fbe9780c2e55deccdfe715f8224bd591d0e7,21,"success"
CBNKCU3HGFKHFOF7JTGXQCNKE3G3DXS5RDBQUKQMIIECYKXPIOUGB2S3,GAUFK7LXVKOHSQ4F3YUP6NROQJC2O2GFN57M4ITYJSBDD3EWOUOCQ7GN,USDC,15391753,16187122,15391752,79c7473a8392079704b6802723f6fbe9780c2e55deccdfe715f8224bd591d0e7,21,"success"
CBNKCU3HGFKHFOF7JTGXQCNKE3G3DXS5RDBQUKQMIIECYKXPIOUGB2S3,GB53IX7ZNFMCD6IG2WVPONJRST2RNALJKOXCJMMRI7UBW3RVJI23WOSV,USDC,15328205,16120297,15328210,79c7473a8392079704b6802723f6fbe9780c2e55deccdfe715f8224bd591d0e7,21,"success"
CBNKCU3HGFKHFOF7JTGXQCNKE3G3DXS5RDBQUKQMIIECYKXPIOUGB2S3,GBQ43WBAQG6J5WUAV6ERROU6J2XERDHPBRRL6LS2PQE3HRNGOLZTZ62N,USDC,15287440,16077419,15287439,662615bd6081b54356e0b0028c70d5f019e6c8d5a92d28a779fa223524b44452,22,"success"
CBNKCU3HGFKHFOF7JTGXQCNKE3G3DXS5RDBQUKQMIIECYKXPIOUGB2S3,GAXE4K2GREB27IB3OE5PEQZGAH66QKAMKHWNEIQLS433ECVDKNFPOJOJ,USDC,15127515,15909229,15127514,662615bd6081b54356e0b0028c70d5f019e6c8d5a92d28a779fa223524b44452,22,"success"
CBNKCU3HGFKHFOF7JTGXQCNKE3G3DXS5RDBQUKQMIIECYKXPIOUGB2S3,GD3RJZSB6L6WUG64YSGUOV5J4TOK4Y6WKVPTA7AIJDSEVIT7NJW3A76J,USDC,14940218,15712254,14940217,662615bd6081b54356e0b0028c70d5f019e6c8d5a92d28a779fa223524b44452,22,"success"
CBNKCU3HGFKHFOF7JTGXQCNKE3G3DXS5RDBQUKQMIIECYKXPIOUGB2S3,GCVXYB2Y6KACOGA4EKADPKKF4W53ELNIC2GD2DVGMHHTSADJOU2IYOKI,USDC,14727132,15488157,14727131,662615bd6081b54356e0b0028c70d5f019e6c8d5a92d28a779fa223524b44452,22,"success"
CBNKCU3HGFKHFOF7JTGXQCNKE3G3DXS5RDBQUKQMIIECYKXPIOUGB2S3,GAD2C3C2KUE6MLE4TG3SVKQH4N5ZWMJC36IA6HRCQKM4QXNNCT5QKJ2H,USDC,14654946,15412240,14654945,662615bd6081b54356e0b0028c70d5f019e6c8d5a92d28a779fa223524b44452,22,"success"
CBNKCU3HGFKHFOF7JTGXQCNKE3G3DXS5RDBQUKQMIIECYKXPIOUGB2S3,GDKLRH3UUWI2K22XPVK3WZ3DXSUKHZF5N3KEUSVPTJR3VCUPLJFX7I7P,USDC,14536730,15287916,14536729,662615bd6081b54356e0b0028c70d5f019e6c8d5a92d28a779fa223524b44452,22,"success"
CBNKCU3HGFKHFOF7JTGXQCNKE3G3DXS5RDBQUKQMIIECYKXPIOUGB2S3,GCH4XJNHIGMUL5NYN66BXC4N3MBVAFLQE3BZCGTESHFAEGWTRLNTCDRN,USDC,14455493,15202481,14455492,662615bd6081b54356e0b0028c70d5f019e6c8d5a92d28a779fa223524b44452,22,"success"
CBNKCU3HGFKHFOF7JTGXQCNKE3G3DXS5RDBQUKQMIIECYKXPIOUGB2S3,CBRAGRAMPJ4NBD6GAG7INKP6DXF62X2UE35QCUK3DD3RGPVFIYHCPH6Y,USDC,14436768,15182788,14436767,662615bd6081b54356e0b0028c70d5f019e6c8d5a92d28a779fa223524b44452,22,"success"
CBNKCU3HGFKHFOF7JTGXQCNKE3G3DXS5RDBQUKQMIIECYKXPIOUGB2S3,GAGEC6HYSASIOH4BAJNUT5BMMOBPMF2AC3MSEEH4EJ55ZDRAOV2BQUSG,USDC,14300448,15039424,14300447,662615bd6081b54356e0b0028c70d5f019e6c8d5a92d28a779fa223524b44452,22,"success"
CBNKCU3HGFKHFOF7JTGXQCNKE3G3DXS5RDBQUKQMIIECYKXPIOUGB2S3,GAWDQMJO6LG3WWVMXI5UEPIHEMXHAXUJASJOSDG4ZUCFIFWSWI7XELKG,USDC,14299638,15038576,14299641,662615bd6081b54356e0b0028c70d5f019e6c8d5a92d28a779fa223524b44452,22,"success"
CBNKCU3HGFKHFOF7JTGXQCNKE3G3DXS5RDBQUKQMIIECYKXPIOUGB2S3,GBLBMXZGCGWK55DOWWABGY77KOO76W34WMHELGPXESOGCZ7SRMUA7NJR,USDC,14212200,14946615,14212199,1b4318bcc9ed89138cb4320c7957dbc931e27dfd782192a12d30fb213b83029e,23,"success"
CBNKCU3HGFKHFOF7JTGXQCNKE3G3DXS5RDBQUKQMIIECYKXPIOUGB2S3,GBRWPM7ZRBFFBEYMV643HZLZXMERH2SF4FJCS7STLHFPXN4HF3NKOSCK,USDC,14191818,14925180,14191817,1b4318bcc9ed89138cb4320c7957dbc931e27dfd782192a12d30fb213b83029e,23,"success"
CBNKCU3HGFKHFOF7JTGXQCNKE3G3DXS5RDBQUKQMIIECYKXPIOUGB2S3,GBNZSKX526POFPSBSBOP3QME6PCBWTVH5POGWPWK6PNR3OR5KHOO5P35,USDC,14184617,14917607,14184616,1b4318bcc9ed89138cb4320c7957dbc931e27dfd782192a12d30fb213b83029e,23,"success"
CBNKCU3HGFKHFOF7JTGXQCNKE3G3DXS5RDBQUKQMIIECYKXPIOUGB2S3,GASK2IOH3CNYFQ3VHRAICU6A5XCBNA53O2EK4S46UMB5U5ONNAHNBRNW,USDC,14162791,14894653,14162790,1b4318bcc9ed89138cb4320c7957dbc931e27dfd782192a12d30fb213b83029e,23,"success"
CBNKCU3HGFKHFOF7JTGXQCNKE3G3DXS5RDBQUKQMIIECYKXPIOUGB2S3,GBUFKVX55SCP6MZGCOJJIHOGW3L3RCHC6Z7ALI5UOGUWFM6MKQZYUNYT,USDC,14147014,14878061,14147013,1b4318bcc9ed89138cb4320c7957dbc931e27dfd782192a12d30fb213b83029e,23,"success"
CBNKCU3HGFKHFOF7JTGXQCNKE3G3DXS5RDBQUKQMIIECYKXPIOUGB2S3,GAE6LY5FT34QZONUHS7MFQJGAOR6TCFYDJ6KYKKS663RNILNKVHCOTKZ,USDC,13928053,14647785,13928052,1b4318bcc9ed89138cb4320c7957dbc931e27dfd782192a12d30fb213b83029e,23,"success"
CBNKCU3HGFKHFOF7JTGXQCNKE3G3DXS5RDBQUKQMIIECYKXPIOUGB2S3,GDYYDRPHDAFBCKUXXGZVIVGJEFUUXYKRTIAJWXEIBOLPELBR3EIXEXCB,USDC,12785346,13446029,12785345,1b4318bcc9ed89138cb4320c7957dbc931e27dfd782192a12d30fb213b83029e,23,"success"
CBNKCU3HGFKHFOF7JTGXQCNKE3G3DXS5RDBQUKQMIIECYKXPIOUGB2S3,GDL7HX4TWXBDXAAIDFRDOQQ6222KIKPT5KXZ66G7HHX6QTMR6ABGY3O6,USDC,12768481,13428292,12768480,1b4318bcc9ed89138cb4320c7957dbc931e27dfd782192a12d30fb213b83029e,23,"success"
CBNKCU3HGFKHFOF7JTGXQCNKE3G3DXS5RDBQUKQMIIECYKXPIOUGB2S3,GBDUY32DVSRILFO5YNKXDA4UKCDK3SUV2RVWTY6MVOSW3AG7X6XG5JCV,USDC,12120992,12747344,12120991,1b4318bcc9ed89138cb4320c7957dbc931e27dfd782192a12d30fb213b83029e,23,"success"
CBNKCU3HGFKHFOF7JTGXQCNKE3G3DXS5RDBQUKQMIIECYKXPIOUGB2S3,GDFEZBTBL37KMUP3NFNHNNHQVR62O64ROIEZVLRGV4UZ2DXEZJO3YBEV,USDC,11577518,12175791,11577522,1b4318bcc9ed89138cb4320c7957dbc931e27dfd782192a12d30fb213b83029e,23,"success"
CBNKCU3HGFKHFOF7JTGXQCNKE3G3DXS5RDBQUKQMIIECYKXPIOUGB2S3,GCNHTDQQ2GTVTTVGWEXTDIX46VVVF4325RHHKQUHGIAVCR5775GEXLOR,USDC,11288115,11871428,11288114,752f7083c6c205320ccb13d57804e0ddcd5768ab230eb0817c404d5619b697d8,24,"success"
CBNKCU3HGFKHFOF7JTGXQCNKE3G3DXS5RDBQUKQMIIECYKXPIOUGB2S3,GCRM3HEPKWGTGBQ3EGE22ZAZRLKJXK3F5ZEZOXAZBDRADRWKWB3E7LIV,USDC,11137769,11713313,11137768,752f7083c6c205320ccb13d57804e0ddcd5768ab230eb0817c404d5619b697d8,24,"success"
CBNKCU3HGFKHFOF7JTGXQCNKE3G3DXS5RDBQUKQMIIECYKXPIOUGB2S3,GD67OD5S5RFCMIG3URNSFZJ4PYD26ZFUUMO57US6KPNGMUZHEBE3A4AM,USDC,10217710,10745710,10217709,752f7083c6c205320ccb13d57804e0ddcd5768ab230eb0817c404d5619b697d8,24,"success"
CBNKCU3HGFKHFOF7JTGXQCNKE3G3DXS5RDBQUKQMIIECYKXPIOUGB2S3,GCZWCE7RPIH7GKLQMEHNOE7Y3OBIE2NGP6G2AUNTWDAUWGMHUQYI56MV,USDC,9432035,9919435,9432034,752f7083c6c205320ccb13d57804e0ddcd5768ab230eb0817c404d5619b697d8,24,"success"
CBNKCU3HGFKHFOF7JTGXQCNKE3G3DXS5RDBQUKQMIIECYKXPIOUGB2S3,GD2HA3SMKJDBH7JDDE7RUFBLLEF3LHXEG62CLWQDXJ3BKZLP47N4BHSG,USDC,9054734,9522637,9054733,752f7083c6c205320ccb13d57804e0ddcd5768ab230eb0817c404d5619b697d8,24,"success"
